date,latitude,longitude,rainfall,rain_3d,rain_7d,rain_14d,rain_30d,rain_7d_max,elevation,slope,label,terrain_source
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.5,78.47,225.7,310.4,393.96000000000004,480.59,89.13,1246.4285714285716,29.0625,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.25,132.48,221.68,322.64,430.03999999999996,505.34999999999997,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-06-01,23.25,93.25,55.28,243.85,367.97,468.32,553.91,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-05-31,23.25,93.25,132.48,221.68,322.64,430.03999999999996,505.34999999999997,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-06-01,23.25,93.25,55.28,243.85,367.97,468.32,553.91,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-06-01,23.25,93.25,55.28,243.85,367.97,468.32,553.91,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-06-01,23.25,93.25,55.28,243.85,367.97,468.32,553.91,132.48,1246.4285714285716,31.40625,1,synthetic_fallback
2025-06-12,23.5,93.25,1.44,5.5,15.049999999999999,177.04999999999998,314.36,3.09,1335.7142857142858,31.40625,1,synthetic_fallback
2025-06-14,23.5,93.25,2.15,6.8100000000000005,15.26,101.59,319.07,3.22,1335.7142857142858,31.40625,1,synthetic_fallback
2025-06-14,23.5,93.25,2.15,6.8100000000000005,15.26,101.59,319.07,3.22,1335.7142857142858,31.40625,1,synthetic_fallback
2025-06-14,23.5,93.25,2.15,6.8100000000000005,15.26,101.59,319.07,3.22,1335.7142857142858,31.40625,1,synthetic_fallback
2025-06-15,23.75,93.0,45.73,67.78999999999999,91.96000000000001,184.09,541.01,45.73,1425.0,30.625,1,synthetic_fallback
2025-05-31,23.5,93.0,74.85,158.23000000000002,229.39999999999998,319.94,417.06999999999994,74.85,1335.7142857142858,30.625,1,synthetic_fallback
2025-06-15,23.75,93.0,45.73,67.78999999999999,91.96000000000001,184.09,541.01,45.73,1425.0,30.625,1,synthetic_fallback
2025-05-31,23.75,92.75,75.85,160.73,231.21999999999997,325.81,446.57,75.85,1425.0,29.84375,1,synthetic_fallback
2025-06-01,23.75,92.75,85.45,219.84999999999997,300.15999999999997,376.46,522.03,85.45,1425.0,29.84375,1,synthetic_fallback
2025-06-14,24.25,93.0,0.0,0.0,1.21,127.66999999999999,398.0,1.21,1603.5714285714287,30.625,1,synthetic_fallback
2025-06-14,24.25,93.0,0.0,0.0,1.21,127.66999999999999,398.0,1.21,1603.5714285714287,30.625,1,synthetic_fallback
2025-05-29,24.25,93.0,31.25,33.5,58.459999999999994,152.85,235.57,31.25,1603.5714285714287,30.625,1,synthetic_fallback
2025-06-01,24.25,93.0,89.71,207.19,256.06,319.95,440.31,89.71,1603.5714285714287,30.625,1,synthetic_fallback
2025-06-15,23.75,92.75,68.24,104.07999999999998,141.57999999999998,278.06,698.6999999999999,68.24,1425.0,29.84375,1,synthetic_fallback
2025-01-02,23.5,92.75,0.0,0.0,0.0,0.0,0.0,0.0,1335.7142857142858,29.84375,1,synthetic_fallback
2025-09-13,23.5,92.75,8.12,26.489999999999966,62.94999999999998,161.7,355.55999999999995,30.06,1335.7142857142858,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-05,23.25,92.75,10.55,42.77,347.98,482.11,607.84,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-24,23.25,92.75,2.56,35.120000000000005,99.24000000000001,144.62,179.74,35.74,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-06,23.25,92.75,0.7,16.92,290.22999999999996,463.64000000000004,608.2,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-03,23.25,92.75,26.55,174.0,360.63000000000005,515.02,592.1800000000001,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-15,23.25,92.75,60.33,93.28999999999999,139.81,274.67,728.4300000000001,60.33,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-06,23.25,92.75,0.7,16.92,290.22999999999996,463.64000000000004,608.2,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-02,23.25,92.75,74.11,246.76000000000002,356.31,491.62,566.56,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-06,23.25,92.75,0.7,16.92,290.22999999999996,463.64000000000004,608.2,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-29,23.25,92.75,25.78,51.1,134.13,223.83,288.51,45.5,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-09-13,23.25,92.75,7.47,41.000000000000014,79.11,177.18,345.95000000000005,25.38,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-02,23.0,92.75,72.36,284.32,406.96,580.61,644.0,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-06,23.0,92.75,0.51,46.23,348.09,542.22,701.49,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-09-13,23.0,92.75,3.54,92.97,135.28,228.45000000000002,407.09999999999997,54.94,1157.142857142857,29.84375,1,synthetic_fallback
2025-09-13,23.0,92.75,3.54,92.97,135.28,228.45000000000002,407.09999999999997,54.94,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-15,23.0,92.75,50.07,86.11,163.32,318.71999999999997,859.54,50.07,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-01-19,26.0,94.25,0.0,0.0,0.0,12.2,12.2,0.0,2228.5714285714284,34.53125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,25.5,94.0,8.92,47.65,80.19999999999999,132.48,276.33,28.3,2050.0,33.75,1,synthetic_fallback
2025-07-08,26.5,94.5,20.14,55.01999999999998,212.20000000000002,291.91999999999996,565.0699999999999,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-05,26.5,94.5,43.73,147.71999999999997,194.89000000000001,334.44,511.25,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-08,26.5,94.5,20.14,55.01999999999998,212.20000000000002,291.91999999999996,565.0699999999999,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-29,26.5,94.5,15.15,35.25999999999999,70.85000000000002,105.7,390.81,19.16,2407.1428571428573,35.3125,1,synthetic_fallback
2025-08-01,26.5,94.5,8.6,40.44999999999998,84.84000000000002,124.58,384.09,23.65,2407.1428571428573,35.3125,1,synthetic_fallback
2025-07-07,26.5,94.5,0.31,78.60999999999997,228.78,293.26,546.13,79.29,2407.1428571428573,35.3125,1,synthetic_fallback
2025-01-19,26.0,94.25,0.0,0.0,0.0,12.2,12.2,0.0,2228.5714285714284,34.53125,1,synthetic_fallback
2025-09-11,27.25,88.25,0.67,9.640000000000015,96.17000000000002,138.7,337.15,46.13,1573.0,16.759946823120117,1,real_gis
2025-07-19,27.25,88.5,1.42,24.909999999999986,109.53,234.38,517.8900000000001,44.67,1867.0,34.472625732421875,1,real_gis
2025-05-27,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-25,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-25,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-25,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-05-26,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-17,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-14,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-21,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-17,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-20,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-17,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-21,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-20,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-16,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-18,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-14,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-19,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-22,23.25,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4285714285716,24.375,1,synthetic_fallback
2025-10-05,27.0,88.25,138.23,165.31,170.87999999999997,180.75999999999996,500.5,138.23,1569.0,9.837574005126953,1,real_gis
2025-10-04,27.0,88.25,1.53,28.700000000000017,32.649999999999984,43.73999999999997,362.65,25.55,1448.0,24.53544044494629,1,real_gis
2025-10-05,27.0,88.25,138.23,165.31,170.87999999999997,180.75999999999996,500.5,138.23,1651.0,7.825526237487793,1,real_gis
2025-10-04,27.0,88.25,1.53,28.700000000000017,32.649999999999984,43.73999999999997,362.65,25.55,2298.0,26.4788818359375,1,real_gis
2025-12-15,27.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,11.24276065826416,1,real_gis
2025-12-15,27.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,16.307266235351562,1,real_gis
2025-06-10,28.0,88.0,0.0,0.0,36.45999999999998,149.04,510.96000000000004,17.62,2942.8571428571427,15.0,1,synthetic_fallback
2025-04-10,28.0,88.0,4.33,6.150000000000004,7.2,17.740000000000002,75.11,4.33,2942.8571428571427,15.0,1,synthetic_fallback
2025-06-23,28.0,88.0,11.3,36.92,90.41999999999997,113.60000000000001,287.08000000000004,27.78,2942.8571428571427,15.0,1,synthetic_fallback
2025-08-12,28.0,88.0,33.03,91.38000000000002,138.2,250.29,506.04,45.45,2942.8571428571427,15.0,1,synthetic_fallback
2025-08-23,28.0,88.0,12.52,30.820000000000014,72.65999999999997,239.95000000000002,517.91,14.94,2942.8571428571427,15.0,1,synthetic_fallback
2025-09-16,28.0,88.0,42.27,86.43,188.03999999999996,284.45,517.59,53.11,2942.8571428571427,15.0,1,synthetic_fallback
2025-09-16,28.0,88.0,42.27,86.43,188.03999999999996,284.45,517.59,53.11,2942.8571428571427,15.0,1,synthetic_fallback
2025-09-16,28.0,88.0,42.27,86.43,188.03999999999996,284.45,517.59,53.11,2942.8571428571427,15.0,1,synthetic_fallback
2025-09-16,28.0,88.0,42.27,86.43,188.03999999999996,284.45,517.59,53.11,2942.8571428571427,15.0,1,synthetic_fallback
2025-09-16,28.0,88.0,42.27,86.43,188.03999999999996,284.45,517.59,53.11,2942.8571428571427,15.0,1,synthetic_fallback
